timestamp,gx,gy,gz,magnitude
19152.7807564,23.542028040430388,7.847342680143463,-10.463123573524618,26.931112608112915
19152.8644199,-117.71014020215195,-130.78904466905772,-10.463123573524618,176.26947627643844
19152.8762746,-118.58206716661233,-97.6558200195631,21.79817411150962,155.15645726748195
19152.8935588,81.96113465927617,-142.9960221715031,60.162960547766545,175.45675186034057
19152.905113,244.13955004890772,-244.13955004890772,69.75415715683079,352.2412273383485
19152.9220083,216.2378871861754,-299.07094880991195,51.443690903162704,372.62408619215995
19152.9393862,-74.1137919791327,-274.6569938050212,-9.591196609064232,284.6424238583057
19152.9503325,-360.1058363221389,-222.3413759373981,-78.47342680143463,430.42999375155375
19152.9673239,-518.7965438539289,-116.83821323769156,-153.4591457450277,553.4895946629454
19152.9854151,-478.6879034887512,-34.87707857841539,-178.74502771437886,512.1604284686928
19152.997143,-345.2830779263124,-68.01030322791001,-153.4591457450277,383.9212349691195
19153.0141646,-329.58839256602545,-115.09435930877079,-114.2224323443104,367.3172798951929
19153.0255455,-580.7033583306162,-263.3219432670362,-130.78904466905772,650.8921649457989
19153.0424481,-1042.8246494946202,-584.1910661884577,-119.45399413107272,1201.2625475398168
19153.0598372,-1626.1437887186175,-798.6850994457125,-176.1292468209977,1820.2370783088886
19153.0713608,-2066.4669057711117,-760.3203130094555,-392.36713400717315,2236.587672967691
19153.0879621,-1921.727029670688,-667.8960547766548,-492.6387349201174,2093.2780129970406
19153.1045423,-1622.656080860776,-523.1561786762309,-551.0578415389632,1791.7505096310567
19153.1163289,-1590.3947831757418,-279.88855559178353,-634.7628301271601,1735.1129705050655
19153.133438,-1929.5743723508315,-22.670101075970003,-780.3746331920444,2081.5272662267766
19153.1457088,-2449.2428431692206,201.4151287903489,-857.1042060645582,2602.6882600447634
19153.1628267,-2821.555656993805,376.6724486468862,-837.0498858819693,2967.1048128669804
19153.1745843,-2936.6500163025758,685.3345940658625,-735.0344310401043,3103.8480051200618
19153.1916437,-2661.1210955330944,1070.7263123573525,-526.6438865340724,2916.3974530727705
19153.208795,-2306.246820997718,1345.3833061623736,-333.9480273883274,2690.7902045419733
19153.2204457,-2144.9403325725466,1573.8281708509944,-221.46944897293773,2669.597883294222
19153.2376243,-2203.359439191392,1777.8590805347246,-175.25731985653735,2836.598465887775
19153.2541505,-2405.6464949462015,1930.4462993152918,-140.38024127812196,3087.6309017316744
19153.2662063,-2584.3915226605804,2002.8162373655039,-54.93139876100424,3270.07184655393
19153.2837986,-2580.0318878382786,2076.9300293446363,138.6363873492012,3315.0298546096233
19153.2953184,-2329.788849038148,2185.048972937724,385.39171829149006,3217.278643786759
19153.3128382,-1894.697293772416,2210.334854907075,612.9646560156505,2975.093893538485
19153.3300802,-1488.3793283338769,2189.408607760026,742.8817737202478,2749.664780745289
19153.3421617,-1121.298076296055,2161.506944897294,736.7782849690251,2544.064442962553
19153.359058,-864.0796217802413,2128.373720247799,714.9801108575155,2405.7857021645063
19153.3703411,-737.6502119334855,2069.954613628953,687.9503749592436,2302.632331931407
19153.3871217,-809.1482230192371,1971.42686664493,658.3048581675905,2230.383380415055
19153.4035536,-1022.7703293120313,1792.681838930551,621.6839256602543,2155.5180875086176
19153.415509,-1183.2048907727421,1550.2861428105641,599.0138245842843,2040.1417843331587
19153.43276,-1239.880143462667,1331.4324747310075,580.7033583306162,1909.7726553958705
19153.4451149,-1185.8206716661232,1207.618845777633,571.1121617215521,1786.2483151270603
19153.4623923,-903.3163351809586,1084.6771437887187,643.482099771764,1551.313675692021
19153.479455,-503.9737854581024,966.0950766221063,732.4186501467232,1312.9228281148862
19153.4908267,-95.91196609064232,871.0550374959244,784.7342680143463,1176.326423652215
19153.5080881,217.98174111509618,696.6696446038475,755.0887512226932,1050.2493301093157
19153.5197645,317.38141506358005,267.68157808933813,605.9892402999674,734.5797092456954
19153.5365674,158.69070753179003,-455.14587544832085,343.5392239973916,591.9119081580371
19153.5541943,23.542028040430388,-1223.3135311379199,-9.591196609064232,1223.5776287599315
19153.5659877,98.52774698402348,-1879.0026084121291,-356.61812846429734,1915.0809405596178
19153.5829169,562.3928920769482,-2496.3268992500816,-709.7485490707531,2655.499342098627
19153.5998074,1477.9162047603522,-3151.1440495598304,-1055.9035539615259,3637.152381278265
19153.6115989,2803.245190740137,-4069.2831431366158,-1388.979654385393,5132.88548272023
19153.6287358,3608.033778937072,-5065.023736550375,-2092.6247147049235,6561.360483799341
19153.6407043,2804.989044669058,-5942.1822627975225,-3492.0674926638408,7441.238402197476
19153.6592388,1214.594261493316,-6290.953048581676,-4778.159765242908,7992.63036939015
19153.6715769,373.18474078904467,-6351.987936093903,-5381.5332246494945,8333.541710404206
19153.6883462,-274.6569938050212,-5390.252494294098,-4843.554287577437,7251.915371348423
19153.7003244,-601.6296054776655,-3396.1555265731986,-3222.642060645582,4720.302150699984
19153.7172845,-299.07094880991195,-2149.2999673948484,-2428.3165960221713,3256.6325050245173
19153.7339715,323.48490381480275,-1677.5874796217802,-2453.602477991523,2989.834001209092
19153.7457549,274.6569938050212,-1102.9876100423867,-2416.109618519726,2670.1317984055704
19153.7629551,-116.83821323769156,-749.8571894359309,-2271.3697424193024,2394.798003882427
19153.7804854,-661.792566025432,-369.6970329312031,-1958.347962178024,2099.945722529866
19153.7919361,-1042.8246494946202,353.1304206064558,-840.5375937398109,1385.1670621413075
19153.8087358,-1007.9475709162048,882.3900880339094,449.04238669709815,1412.872831583577
19153.8199354,-891.1093576785132,942.553048581676,1188.4364525595045,1759.222367554779
19153.836525,-1143.968177372025,1028.0018910987935,1388.979654385393,2072.3695518027507
