timestamp,gx,gy,gz,magnitude
19094.2938269,23.542028040430388,7.847342680143463,-10.463123573524618,26.931112608112915
19094.3744768,-1835.4062601891098,1464.8373002934463,153.4591457450277,2353.2985713005396
19094.408317,-1354.974502771438,1523.2564069122923,238.90798826214544,2052.642933199907
19094.4193471,-1012.3072057385067,1497.970524942941,189.2081512879035,1817.8232303779484
19094.4364187,-819.6113465927617,1395.0831431366157,188.3362243234431,1628.9537344933863
19094.453203,-880.6462341049886,1206.7469188131724,242.39569611998695,1513.4502268676947
19094.4649379,-1249.4713400717314,1053.2877730681448,260.70616237365505,1654.8599534870311
19094.4823028,-1705.4891424845125,1035.849233778937,229.3167916530812,2008.547495377451
19094.4992645,-1839.7658950114119,1040.208868601239,279.88855559178353,2131.9265095952687
19094.5108052,-1578.1878056732965,960.863514835344,349.6427127486143,1880.474799271672
19094.5276906,-1205.8749918487122,842.2814476687316,297.3270948809912,1500.658500260281
19094.539086,-939.0653407238344,695.7977176393871,191.82393218128465,1184.3878583379862
19094.5561633,-810.8920769481579,535.3631561786763,100.27160091294425,976.8388113709117
19094.5733368,-851.0007173133355,467.35285295076625,70.62608412129117,973.4520808891108
19094.5844892,-1080.3175089664167,619.0681447668732,175.25731985653735,1257.3966821205624
19094.6010588,-1293.939615259211,851.0007173133355,407.1898924029997,1601.3386766328142
19094.6179477,-1443.911053146397,1006.203716987284,562.3928920769482,1847.59595543399
19094.6289935,-1449.1426149331594,1048.9281382458428,579.8314313661558,1880.5501977930103
19094.645779,-1203.259210955331,994.868666449299,661.792566025432,1695.7493307319858
19094.6630035,-836.1779589175089,927.7302901858494,882.3900880339094,1529.2119989616424
19094.679603,-451.6581675904793,926.858363221389,1212.8504075643953,1591.8755092511917
19094.6911271,-92.42425823280078,855.3603521356374,1518.8967720899902,1745.6319714592983
19094.7084314,62.7787414411477,634.7628301271601,1614.8087381806326,1736.2235690695204
19094.7195238,-265.065797195957,407.1898924029997,1514.5371372676884,1590.5616069430632
19094.7373475,-905.9321160743398,250.24303880013042,1211.1065536354745,1533.0080435736959
19094.7491889,-1336.6640365177698,149.97143788718617,888.4935767851321,1612.0121012853363
19094.7658501,-1443.911053146397,42.724421258558856,503.101858493642,1529.6457059038125
19094.7826843,-1265.1660254320184,-285.12011737854584,40.980567329638085,1297.5430475094324
19094.7942715,-732.4186501467232,-896.3409194652755,-460.37743723508316,1245.7172663593237
19094.8114588,21.79817411150962,-1731.646951418324,-1075.9578741441148,2038.8137903407692
19094.8291725,686.2065210303228,-2715.180567329638,-1879.8745353765896,3372.982829998751
19094.8408399,837.0498858819693,-3521.713009455494,-2815.4521682425825,4585.8353594612345
19094.8581795,578.087577437235,-4004.760547766547,-3867.8680143462666,5597.561546650255
19094.8697959,245.0114770133681,-4158.219693511575,-4978.702967068797,6491.402381433107
19094.8879615,127.30133681121617,-4023.0710140202154,-5962.236582980111,7193.717473297789
19094.8996754,222.3413759373981,-3438.8799478317574,-6724.300749918487,7555.895152687563
19094.9171081,-56.67525268992501,-2424.82888816433,-7359.0635800456475,7748.4723653309875
19094.9341567,-751.6010433648516,-1079.4455820019564,-7654.646820997717,7766.834931109399
19094.9460382,-1409.9059015324422,217.98174111509618,-7295.412911640039,7433.599413605751
19094.9630517,-1688.0506031953048,887.6216498206717,-7000.701597652429,7255.839709609886
19094.9751608,-1704.6172155200522,1245.98363221389,-6995.470035865667,7307.1742887306755
19094.9927832,-1487.5074013694164,1701.1295076622107,-6552.531137919791,6931.246942966056
19095.0042062,-986.1493968046951,1909.5200521682427,-5558.534398434953,5959.535394729651
19095.0214613,-605.117313335507,2076.058102380176,-4596.798956635148,5080.0339423156165
19095.0380568,-582.447212259537,2307.9906749266383,-3940.2379523964787,4603.427074704542
19095.0496348,-751.6010433648516,2451.858624062602,-3537.407694815781,4369.183910081972
19095.0669287,-825.7148353439844,2576.544179980437,-3286.2927290511902,4256.77164077578
19095.0845529,-1833.662406260189,2266.13818063254,-3076.1583306162374,4237.9771293474605
19095.0963878,-1387.2358004564721,2312.35030974894,-2531.203977828497,3698.429490802675
19095.1133743,-2.6157808933811544,2280.089012063906,-2264.3943267036193,3213.455213948341
19095.1253007,-160.4345614607108,2246.9557874144116,-1256.4467557874145,2579.3813229600096
19095.1430212,-404.57411150961855,1964.451450929247,-490.0229540267362,2064.672422016362
19095.1550937,-646.9698076296055,1751.701271600913,354.0023475709162,1900.6169890323154
19095.1720559,-769.0395826540594,1532.8476035213564,1109.0910987936095,2042.333645791772
19095.1891573,-898.0847733941963,1345.3833061623736,1644.4542549722858,2306.6951028255467
19095.2002657,-932.9618519726117,1211.1065536354745,2004.5600912944246,2521.0033837948877
19095.2178977,-948.6565373328987,1103.8595370068472,2290.5521356374306,2713.8688600112223
19095.2295609,-1004.4598630583632,1061.1351157482882,2548.6425171177048,2937.7756943697095
19095.2470464,-875.4146723182263,1049.8000652103033,2878.2309096837303,3186.321420523111
19095.2642585,-666.152200847734,988.7651776980763,3138.065145092925,3356.9134910166613
19095.2755885,-625.1716335180959,870.183110531464,3269.726116726443,3440.809075728103
19095.2927837,-659.1767851320509,746.3694815780893,3327.273296380828,3473.086383304785
19095.3044347,-638.2505379850016,572.8560156504728,3355.1749592435604,3463.0516558434565
19095.3216133,-610.3488751222693,395.8548418650147,3368.2538637104662,3445.919455760897
19095.3388851,-570.2402347570917,116.83821323769156,3340.352200847734,3390.6898883732642
19095.3505405,-499.61415063580046,-184.84851646560156,3265.366481904141,3308.5346506721207
19095.3679322,-436.83540919465275,-422.8845777632866,3171.1983697424193,3228.9558128121344
19095.3797192,-333.9480273883274,-671.3837626344963,2928.8026736224324,3023.2701736271797
