timestamp,gx,gy,gz,magnitude
9.2262729999999991,11.335050582885742,-10.463123321533203,2.6157808303833008,15.64616984155519
9.2597256,23.542028427124023,7.8473424911499023,-10.463123321533203,26.931112793171664
9.3044041,-504.845703125,-16.566612243652344,-42.724422454833984,506.92111110024433
9.3221276,-570.240234375,-27.901662826538086,-46.212127685546875,572.78965461482107
9.3332752,48.827911376953125,-6.9754157066345215,5.2315616607666016,49.600308377331231
9.3500791,529.2596435546875,5.2315616607666016,45.340202331542969,531.22393910714391
9.3674492,428.98806762695313,-5.2315616607666016,37.49285888671875,430.65513566102646
9.3792429999999989,-149.09951782226563,-11.335050582885742,-12.206977844238281,150.02719718317212
9.3958066,-490.02294921875,-19.182394027709961,-40.108638763427734,492.03572828111896
9.4125371,-341.79537963867188,-23.542028427124023,-28.773590087890625,343.81132635699089
9.4236264,104.63123321533203,-6.1034889221191406,11.335050582885742,105.4202585507179
9.4402265,450.7862548828125,2.6157808303833008,39.236713409423828,452.4981873773616
9.4572130999999988,351.38656616210938,-6.1034889221191406,31.389369964599609,352.83858066117915
9.4714055,-66.266448974609375,-10.463123321533203,-4.3596348762512207,67.228904688387914
9.4833033999999987,-390.623291015625,-16.566612243652344,-33.133224487304688,392.37586405133959
9.5003795,-354.00234985351563,-20.926246643066406,-28.773590087890625,355.78573746979134
9.5168362,52.315616607666016,-6.9754157066345215,6.1034889221191406,53.130337306882353
9.5282652,370.5689697265625,-0.87192696332931519,32.261299133300781,371.97165618176297
9.5449334999999991,299.94287109375,-3.4877078533172607,26.157808303833008,301.10151271837225
9.5621958,-40.108638763427734,-9.59119701385498,-2.6157808303833008,41.322345927673553
9.573398,-316.50949096679688,-16.566612243652344,-25.285881042480469,317.94981725641372
9.5897206,-310.406005859375,-19.182394027709961,-24.413955688476563,311.95495499601151
9.6061503999999989,67.138374328613281,-6.9754157066345215,6.9754157066345215,67.859223072841957
